Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-JUL-2026|BBRI01ASOCN1|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001555A4|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|30-JUN-2025|IDR|Electronic||26-JUN-2027|||6.45|FIXED|3 MONTHS|||1563090000000|1563090000000|1563090000000|94.23|5.77|100|BANK|1
31-JUL-2026|BBRI01ASOCN2|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I BANK BRI TAHAP II TAHUN 2026 SERI A|CORPORATE BOND|IDA0001676A8|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|25-MAR-2026|IDR|Electronic||27-MAR-2027|||4.85||3 MONTHS|||1236245000000|1236245000000|1236245000000|100|0|100|BANK|1
31-JUL-2026|BBRI01BSOCN1|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001555B2|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|30-JUN-2025|IDR|Electronic||26-JUN-2028|||6.55|FIXED|3 MONTHS|||2110745000000|2110745000000|2110745000000|97.31|2.69|100|BANK|1
31-JUL-2026|BBRI01BSOCN2|OBLIGASI BERWAWASAN SOSIAL BERKELANJUTAN I BANK BRI TAHAP II TAHUN 2026 SERI B|CORPORATE BOND|IDA0001676B6|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|25-MAR-2026|IDR|Electronic||17-MAR-2029|||5.7||3 MONTHS|||2666255000000|2666255000000|2666255000000|99.97|0.03|100|BANK|1
31-JUL-2026|BBRI01CGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI C|CORPORATE BOND|IDA0001259C9|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|21-JUL-2022|IDR|Electronic||20-JUL-2027|||6.45|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|BANK|1
31-JUL-2026|BBRI01CGNCN2|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001362C1|BANK RAKYAT INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|18-OCT-2023|IDR|Electronic||17-OCT-2026|||6.3|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|BANK|1
31-JUL-2026|TUFI07CCN1|OBLIGASI BERKELANJUTAN VII MANDIRI TUNAS FINANCE TAHAP I TAHUN 2025 SERI C|CORPORATE BOND|IDA0001565C9|MANDIRI TUNAS FINANCE, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||6.7|FIXED|3 MONTHS|||225760000000|225760000000|225760000000|100|0|100|FINANCIAL INSTITUTION|1
31-JUL-2026|TYRO01B|OBLIGASI TAMARIS HYDRO I TAHUN 2022 SERI B|CORPORATE BOND|IDA0001217B9|TAMARIS HIDRO, PT|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2027|||7|FIXED|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|ENERGY|1
31-JUL-2026|TYRO01C|OBLIGASI TAMARIS HYDRO I TAHUN 2022 SERI C|CORPORATE BOND|IDA0001217C7|TAMARIS HIDRO, PT|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2029|||8.1|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|ENERGY|1
31-JUL-2026|USDINKP01ACN1|OBLIGASI USD BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP I TAHUN 2023 SERI A|CORPORATE BOND|IDA0001370A8|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|12-OCT-2023|USD|Electronic||11-OCT-2026|||7|FIXED|3 MONTHS|||1495000|1495000|1495000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP01BCN1|OBLIGASI USD BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP I TAHUN 2023 SERI B|CORPORATE BOND|IDA0001370B6|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|12-OCT-2023|USD|Electronic||11-OCT-2028|||8|FIXED|3 MONTHS|||12306000|12306000|12306000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP01BCN2|OBLIGASI USD BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001375B5|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|23-NOV-2023|USD|Electronic||22-NOV-2026|||7|FIXED|3 MONTHS|||900000|900000|900000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP01BCN4|OBLIGASI USD BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2024 SERI B|CORPORATE BOND|IDA0001428B2|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|24-JUN-2024|USD|Electronic||21-JUN-2027|||7|FIXED|3 MONTHS|||913000|913000|913000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP01CCN2|OBLIGASI USD BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001375C3|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|23-NOV-2023|USD|Electronic||22-NOV-2028|||8|FIXED|3 MONTHS|||2786000|2786000|2786000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP01CCN4|OBLIGASI USD BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2024 SERI C|CORPORATE BOND|IDA0001428C0|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|24-JUN-2024|USD|Electronic||21-JUN-2029|||8|FIXED|3 MONTHS|||3596000|3596000|3596000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02ACN4|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2025 SERI A|CORPORATE BOND|IDA0001615A6|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|01-OCT-2025|USD|Electronic||10-OCT-2026|||5.5|FIXED|3 MONTHS|||820000|5820000|5820000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02BCN1|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDA0001486B0|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|07-OCT-2024|USD|Electronic||04-OCT-2027|||7|FIXED|3 MONTHS|||4092500|4092500|4092500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02BCN2|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001526B3|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|13-MAR-2025|USD|Electronic||12-MAR-2028|||7|FIXED|3 MONTHS|||16783000|16783000|16783000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02BCN3|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001548B7|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|13-JUN-2025|USD|Electronic||12-JUN-2028|||7|FIXED|3 MONTHS|||1278000|1278000|1278000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02BCN4|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2025 SERI B|CORPORATE BOND|IDA0001615B4|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|01-OCT-2025|USD|Electronic||30-SEP-2028|||6.75|FIXED|3 MONTHS|||2636000|2636000|2636000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02CCN1|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP I TAHUN 2024 SERI C|CORPORATE BOND|IDA0001486C8|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|07-OCT-2024|USD|Electronic||04-OCT-2029|||8|FIXED|3 MONTHS|||4959500|4959500|4959500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02CCN2|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP II TAHUN 2025 SERI C|CORPORATE BOND|IDA0001526C1|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|13-MAR-2025|USD|Electronic||12-MAR-2030|||8|FIXED|3 MONTHS|||3138500|3138500|3138500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02CCN3|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP III TAHUN 2025 SERI C|CORPORATE BOND|IDA0001548C5|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|13-JUN-2025|USD|Electronic||12-JUN-2030|||8|FIXED|3 MONTHS|||1373500|1373500|1373500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP02CCN4|OBLIGASI USD BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2025 SERI C|CORPORATE BOND|IDA0001615C2|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|01-OCT-2025|USD|Electronic||30-SEP-2030|||7.75|FIXED|3 MONTHS|||4061500|4061500|4061500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP03ACN1|OBLIGASI USD BERKELANJUTAN III INDAH KIAT PULP & PAPER TAHAP I TAHUN 2026 SERI A|CORPORATE BOND|IDA0001682A6|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|27-MAR-2026|USD|Electronic||26-MAR-2029|||5|FIXED|3 MONTHS|||12502000|12502000|12502000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP03BCN1|OBLIGASI USD BERKELANJUTAN III INDAH KIAT PULP & PAPER TAHAP I TAHUN 2026 SERI B|CORPORATE BOND|IDA0001682B4|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|27-MAR-2026|USD|Electronic||26-MAR-2031|||5.5|FIXED|3 MONTHS|||1952500|1952500|1952500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP03CCN1|OBLIGASI USD BERKELANJUTAN III INDAH KIAT PULP & PAPER TAHAP I TAHUN 2026 SERI C|CORPORATE BOND|IDA0001682C2|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|27-MAR-2026|USD|Electronic||26-MAR-2033|||5.75|FIXED|3 MONTHS|||465000|465000|465000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDINKP03DCN1|OBLIGASI USD BERKELANJUTAN III INDAH KIAT PULP & PAPER TAHAP I TAHUN 2026 SERI D|CORPORATE BOND|IDA0001682D0|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|27-MAR-2026|USD|Electronic||26-MAR-2036|||6.25|FIXED|3 MONTHS|||606000|606000|606000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01ACN1|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP I TAHUN 2023 SERI A|CORPORATE BOND|IDA0001367A4|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-OCT-2023|USD|Electronic||12-OCT-2026|||7|FIXED|3 MONTHS|||1058000|1058000|1058000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01BCN1|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP I TAHUN 2023 SERI B|CORPORATE BOND|IDA0001367B2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-OCT-2023|USD|Electronic||12-OCT-2028|||8|FIXED|3 MONTHS|||6691000|6691000|6691000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01BCN2|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP II TAHUN 2023 SERI B|CORPORATE BOND|IDA0001382B1|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-DEC-2023|USD|Electronic||12-DEC-2026|||7|FIXED|3 MONTHS|||5736500|5736500|5736500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01BCN3|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP III TAHUN 2024 SERI B|CORPORATE BOND|IDA0001410B0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|01-APR-2024|USD|Electronic||28-MAR-2027|||7|FIXED|3 MONTHS|||1812000|1812000|1812000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01BCN4|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP IV TAHUN 2024 SERI B|CORPORATE BOND|IDA0001423B3|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-MAY-2024|USD|Electronic||21-MAY-2027|||7|FIXED|3 MONTHS|||2622000|2622000|2622000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01BCN5|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP V TAHUN 2024 SERI B|CORPORATE BOND|IDA0001469B6|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-JUL-2024|USD|Electronic||19-JUL-2027|||7|FIXED|3 MONTHS|||3819500|3819500|3819500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01BCN6|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP VI TAHUN 2024 SERI B|CORPORATE BOND|IDA0001489B4|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|11-NOV-2024|USD|Electronic||08-NOV-2027|||7|FIXED|3 MONTHS|||1462000|1462000|1462000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01CCN2|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001382C9|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|13-DEC-2023|USD|Electronic||12-DEC-2028|||8|FIXED|3 MONTHS|||1078500|1078500|1078500|72.18|27.82|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01CCN3|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP III TAHUN 2024 SERI C|CORPORATE BOND|IDA0001410C8|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|01-APR-2024|USD|Electronic||28-MAR-2029|||8|FIXED|3 MONTHS|||4054000|4054000|4054000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01CCN4|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP IV TAHUN 2024 SERI C|CORPORATE BOND|IDA0001423C1|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-MAY-2024|USD|Electronic||21-MAY-2029|||8|FIXED|3 MONTHS|||1178500|1178500|1178500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01CCN5|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP V TAHUN 2024 SERI C|CORPORATE BOND|IDA0001469C4|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|22-JUL-2024|USD|Electronic||19-JUL-2029|||8|FIXED|3 MONTHS|||1476300|1476300|1476300|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM01CCN6|OBLIGASI USD BERKELANJUTAN I OKI PULP & PAPER MILLS TAHAP VI TAHUN 2024 SERI C|CORPORATE BOND|IDA0001489C2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|11-NOV-2024|USD|Electronic||08-NOV-2029|||8|FIXED|3 MONTHS|||2430000|2430000|2430000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM02ACN2|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001600A8|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|30-JUL-2025|USD|Electronic||29-JUL-2028|||7|FIXED|3 MONTHS|||4141295|4141295|4141295|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM02ACN3|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP III TAHUN 2025 SERI A|CORPORATE BOND|IDA0001627A1|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|05-NOV-2025|USD|Electronic||04-NOV-2028|||5.5|FIXED|3 MONTHS|||1516000|1516000|1516000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM02ACN4|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI A|CORPORATE BOND|IDA0001730A3|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|06-AUG-2026|USD|Electronic||05-AUG-2029|||6.75|FIXED|3 MONTHS|||11875000|11875000||0|0|0|PULP & PAPER|18058
31-JUL-2026|USDOPPM02BCN1|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001536B2|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|26-MAR-2025|USD|Electronic||25-MAR-2028|||7|FIXED|3 MONTHS|||1557000|1557000|1557000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM02BCN2|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001600B6|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|30-JUL-2025|USD|Electronic||29-JUL-2030|||8|FIXED|3 MONTHS|||1415500|1415500|1415500|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM02BCN3|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001627B9|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|05-NOV-2025|USD|Electronic||04-NOV-2030|||6.5|FIXED|3 MONTHS|||15656000|15656000|15656000|100|0|100|PULP & PAPER|18058
31-JUL-2026|USDOPPM02BCN4|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP IV TAHUN 2026 SERI B|CORPORATE BOND|IDA0001730B1|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|06-AUG-2026|USD|Electronic||05-AUG-2031|||7.25|FIXED|3 MONTHS|||6143500|6143500||0|0|0|PULP & PAPER|18058
31-JUL-2026|USDOPPM02CCN1|OBLIGASI USD BERKELANJUTAN II OKI PULP & PAPER MILLS TAHAP I TAHUN 2025 SERI C|CORPORATE BOND|IDA0001536C0|OKI PULP & PAPER MILLS, PT|ACTIVE|IDX|26-MAR-2025|USD|Electronic||25-MAR-2030|||8|FIXED|3 MONTHS|||511500|511500|511500|100|0|100|PULP & PAPER|18058
31-JUL-2026|WIFI01ACN1|OBLIGASI BERKELANJUTAN I SOLUSI SINERGI DIGITAL TAHAP I TAHUN 2026 SERI A|CORPORATE BOND|IDA0001703A0|SOLUSI SINERGI DIGITAL Tbk, PT|ACTIVE|IDX|29-JUN-2026|IDR|Electronic||06-JUL-2027|||9.15|FIXED|3 MONTHS|||830720000000|830720000000|830720000000|100|0|100|ADVERTISING,PRINTING and MEDIA|1
31-JUL-2026|WIFI01BCN1|OBLIGASI BERKELANJUTAN I SOLUSI SINERGI DIGITAL TAHAP I TAHUN 2026 SERI B|CORPORATE BOND|IDA0001703B8|SOLUSI SINERGI DIGITAL Tbk, PT|ACTIVE|IDX|29-JUN-2026|IDR|Electronic||26-JUN-2028|||10.75|FIXED|3 MONTHS|||167855000000|167855000000|167855000000|100|0|100|ADVERTISING,PRINTING and MEDIA|1
31-JUL-2026|WIFI01CCN1|OBLIGASI BERKELANJUTAN I SOLUSI SINERGI DIGITAL TAHAP I TAHUN 2026 SERI C|CORPORATE BOND|IDA0001703C6|SOLUSI SINERGI DIGITAL Tbk, PT|ACTIVE|IDX|29-JUN-2026|IDR|Electronic||26-JUN-2029|||11.75||3 MONTHS|||251425000000|251425000000|251425000000|100|0|100|ADVERTISING,PRINTING and MEDIA|1
31-JUL-2026|WIKA01ACN1|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001127A2|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2027|||8.6|FIXED|3 MONTHS|||231000000000|231000000000|231000000000|100|0|100|CONSTRUCTION|1
31-JUL-2026|WIKA01BCN1|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001127B0|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2027|||9.25|FIXED|3 MONTHS|||429000000000|429000000000|429000000000|100|0|100|CONSTRUCTION|1
31-JUL-2026|WIKA01CCN1|OBLIGASI BERKELANJUTAN I WIJAYA KARYA TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001127C8|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-DEC-2020|IDR|Electronic||18-DEC-2027|||9.85|FIXED|3 MONTHS|||740000000000|740000000000|740000000000|100|0|100|CONSTRUCTION|1
31-JUL-2026|WIKA02ACN2|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP II TAHUN 2022 SERI A|CORPORATE BOND|IDA0001206A4|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-FEB-2022|IDR|Electronic||18-FEB-2027|||6.5|FIXED|3 MONTHS|||583768000000|583768000000|583768000000|98.99|1.01|100|CONSTRUCTION|1
31-JUL-2026|WIKA02BCN1|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001180B9|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|09-SEP-2021|IDR|Electronic||08-SEP-2026|||8.55|FIXED|3 MONTHS|||197000000000|197000000000|197000000000|100|0|100|CONSTRUCTION|1
31-JUL-2026|WIKA02BCN2|OBLIGASI BERKELANJUTAN II WIJAYA KARYA TAHAP II TAHUN 2022 SERI B|CORPORATE BOND|IDA0001206B2|PERUSAHAAN PERSEROAN (PERSERO) PT WIJAYA KARYA Tbk|ACTIVE|IDX|21-FEB-2022|IDR|Electronic||18-FEB-2027|||7.75|FIXED|3 MONTHS|||417861714286|417861714286|417861714286|100|0|100|CONSTRUCTION|1
31-JUL-2026|GIZIECF|ECF PT GIZI UNTUK NEGERI|EQUITY CROWDFUNDING (ECF)|ID1000212301|GIZI UNTUK NEGERI, PT|ACTIVE|||IDR|Certificate||||||||||1000|3000000|1500000|50|0|50|FOOD & BEVERAGES|1000
31-JUL-2026|GNDRECF|ECF PT ABDI PERMATA INDONESIA|EQUITY CROWDFUNDING (ECF)|ID1000159700|ABDI PERMATA INDONESIA, PT|ACTIVE|||IDR|Certificate||||||||||1000|2650000|2650000|100|0|100|PROPERTY AND REAL ESTATE|1000
31-JUL-2026|GUPOECF|ECF PT GUPO JAYA PETINDO|EQUITY CROWDFUNDING (ECF)|ID1000189806|GUPO JAYA PETINDO, PT|ACTIVE|||IDR|Certificate||||||||||1000|3778000|1700000|45|0|45|ANIMAL FEED|1000
31-JUL-2026|HBCTECF|ECF PT HOLYBBQ CITRA TANGERANG|EQUITY CROWDFUNDING (ECF)|ID1000171705|HOLYBBQ CITRA TANGERANG, PT|ACTIVE|||IDR|Certificate||||||||||1000|560000|560000|100|0|100|RESTAURANT, HOTEL & TOURISM|1000
31-JUL-2026|HDSBECF|ECF PT DINAMIKA SELARAS BERSAMA|EQUITY CROWDFUNDING (ECF)|ID1000204209|DINAMIKA SELARAS BERSAMA, PT|ACTIVE|||IDR|Certificate||||||||||50000|14960|14710|98.33|0|98.33|ADVERTISING,PRINTING and MEDIA|50000
31-JUL-2026|HGMJECF|ECF PT KULINER MAJAPAHIT SEMARANG|EQUITY CROWDFUNDING (ECF)|ID1000168107|KULINER MAJAPAHIT SEMARANG, PT|ACTIVE|||IDR|Certificate||||||||||1000|1806819|1625000|89.94|0|89.94|RESTAURANT, HOTEL & TOURISM|1000
31-JUL-2026|HGYAECF|ECF PT KULINER MAJU PERTAMA|EQUITY CROWDFUNDING (ECF)|ID1000174105|KULINER MAJU PERTAMA, PT|ACTIVE|||IDR|Certificate||||||||||20000|256650|231000|90.01|0|90.01|FOOD & BEVERAGES|20000
31-JUL-2026|HMDLECF|ECF PT HAMADA LOGISTIK|EQUITY CROWDFUNDING (ECF)|ID1000192008|HAMADA LOGISTIK, PT|ACTIVE|||IDR|Certificate||||||||||1000|8142855|3000000|36.84|0|36.84|TRANSPORTATION|1000
31-JUL-2026|HONGECF|ECF PT GULA GARAM ASIA|EQUITY CROWDFUNDING (ECF)|ID1000173503|GULA GARAM ASIA, PT|ACTIVE|||IDR|Certificate||||||||||20000|470000|352500|75|0|75|RESTAURANT, HOTEL & TOURISM|20000
31-JUL-2026|HPLTECF|ECF PT HOLLA PASAR LAMA TANGERANG|EQUITY CROWDFUNDING (ECF)|ID1000172604|HOLLA PASAR LAMA TANGERANG, PT|ACTIVE|||IDR|Certificate||||||||||1000|575000|575000|100|0|100|RESTAURANT, HOTEL & TOURISM|1000
31-JUL-2026|HRVSECF|ECF PT SINAR KOPI NUSANTARA|EQUITY CROWDFUNDING (ECF)|ID1000199508|SINAR KOPI NUSANTARA, PT|ACTIVE|||IDR|Certificate||||||||||50|4334599|634599|14.64|0|14.64|FOOD & BEVERAGES|10900
31-JUL-2026|HSSBECF|ECF PT SINEMA SELARAS BERSAMA|EQUITY CROWDFUNDING (ECF)|ID1000204100|SINEMA SELARAS BERSAMA, PT|ACTIVE|||IDR|Certificate||||||||||50000|25100|25100|100|0|100|ADVERTISING,PRINTING and MEDIA|50000
31-JUL-2026|INDBECF|ECF PT INDOBAT NANDHANA PRIMA|EQUITY CROWDFUNDING (ECF)|ID1000195803|INDOBAT NANDHANA PRIMA, PT|ACTIVE|||IDR|Certificate||||||||||1000|6122449|3000000|49|0|49|PHARMACEUTICALS|1000
31-JUL-2026|JAUTECF|ECF PT AUTOGLAZE FATMAWATI TENDEAN|EQUITY CROWDFUNDING (ECF)|ID1000191901|AUTOGLAZE FATMAWATI TENDEAN, PT|ACTIVE|||IDR|Certificate||||||||||50000|50237|24616|49|0|49|AUTOMOTIVE AND COMPONENTS|50000
31-JUL-2026|JBAAECF|ECF PT BERSAMA AKAN MAJU|EQUITY CROWDFUNDING (ECF)|ID1000199706|BERSAMA AKAN MAJU, PT|ACTIVE|||IDR|Certificate||||||||||50000|54996|34943|63.54|0|63.54|TRANSPORTATION|50000
